relation,a,b,c,d
ajantra_Rukaranta_masc,smartf,smartAram,dAtf,dAtAram
ajanta_ekaranta_masc,sAraTi,sAraTinA,vanaspati,vanaspatinA
ajanta_ekaranta_fem,stuti,stutiByaH,saMskfti,saMskftiByaH
halanta_takaranta_fem,sarit,sarit,yozit,yozit
ajanta_ekaranta_masc,BUpati,BUpatO,kavi,kavO
ajanta_ekaranta_masc,giri,girO,yati,yatO
halanta_nakaranta_neu,janman,janmaByAm,preman,premaByAm
ajanta_ekaranta_fem,Bfkuwi,BfkuwyoH,ASakti,ASaktyoH
ajanta_ekaranta_masc,kavi,kavaye,yati,yataye
ajanta_ekaranta_neu,vAri,vAri,akzi,akzi
ajantra_Rukaranta_masc,netf,netArO,vaktf,vaktArO
ajanta_ukaranta_masc,jantu,jantuH,hanu,hanuH
halanta_nakaranta_neu,varman,varmaRe,karman,karmaRe
halanta_sakaranta_neu,vayas,vayAMsi,saras,sarAMsi
ajanta_ekaranta_fem,nABi,nABiH,ASakti,ASaktiH
ajanta_ekaranta_fem,nIti,nItInAm,saMskfti,saMskftInAm
ajanta_ukaranta_masc,pawu,pawo,kfpAlu,kfpAlo
ajantra_Rukaranta_masc,Srotf,SrotrA,aBiyantf,aBiyantrA
ajanta_ukaranta_masc,BIru,BIruByaH,vizRu,vizRuByaH
ajanta_ekaranta_masc,fzi,fzaye,atiTi,atiTaye
ajanta_ukaranta_masc,taru,taruzu,bindu,binduzu
ajanta_ekaranta_masc,vyADi,vyADiH,atiTi,atiTiH
ajantra_Rukaranta_masc,niyantf,niyantFn,netf,netFn
ajanta_ekaranta_masc,vanaspati,vanaspatinA,fzi,fziRA
ajanta_ekaranta_fem,aNguli,aNguliH,smfti,smftiH
ajanta_ekaranta_masc,alI,alIzu,agni,agnizu
halanta_nakaranta_masc_1,tejasvin,tejasviByAm,vidyArTin,vidyArTiByAm
ajanta_ukaranta_masc,ripu,ripuByAm,krIqApawu,krIqApawuByAm
ajanta_ekaranta_masc,atiTi,atiTyoH,asi,asyoH
ajanta_ukaranta_masc,taru,tarave,hindu,hindave
ajanta_ekaranta_fem,stuti,stutyA,ASakti,ASaktyA
ajanta_ukaranta_masc,taru,taruBiH,bAhu,bAhuBiH
ajanta_ekaranta_fem,veRi,veRiByaH,ASakti,ASaktiByaH
ajanta_ekaranta_fem,saMskfti,saMskftayaH,ASakti,ASaktayaH
ajanta_ekaranta_masc,nfpati,nfpatI,asi,asI
halanta_dakaranta_fem,saMsad,saMsadam,Sarad,Saradam
ajantra_Rukaranta_masc,vaktf,vaktaH,aBiyantf,aBiyantaH
ajanta_ekaranta_fem,varti,vartiByAm,nIti,nItiByAm
halanta_nakaranta_masc,Atman,Atmane,yuvan,yUne
ajantra_Rukaranta_masc,Batf,BatuH,vetf,vetuH
ajanta_ekaranta_masc,atiTi,atiTinA,BUpati,BUpatinA
ajanta_ukaranta_masc,guru,gurave,izu,izave
ajanta_ekaranta_fem,BUmi,BUmim,kIrti,kIrtim
ajanta_ekaranta_fem,Akfti,AkftayaH,prIti,prItayaH
ajantra_Rukaranta_masc,niyantf,niyantari,hantf,hantari
ajantra_Rukaranta_masc,smartf,smartroH,Batf,BatroH
ajanta_ukaranta_masc,pawu,pawU,kfpAlu,kfpAlU
ajanta_ukaranta_masc,bindu,binduBiH,vizRu,vizRuBiH
halanta_nakaranta_masc_1,balin,balinA,Danin,DaninA
ajanta_ukaranta_masc,hindu,hindum,praBu,praBum
ajanta_ukaranta_masc,jagadguru,jagadgurU,sADu,sADU
ajanta_ekaranta_neu,sakTi,sakTiByAm,atiSAyi,atiSAyiByAm
ajanta_ekaranta_masc,agni,agnO,kapi,kapO
ajantra_Rukaranta_masc,netf,netFRAm,niyantf,niyantFRAm
ajanta_ekaranta_fem,veRi,veRiByAm,stuti,stutiByAm
halanta_nakaranta_masc_1,mantrin,mantriRA,tejasvin,tejasvinA
ajanta_ekaranta_fem,mati,matayaH,ASakti,ASaktayaH
ajanta_ekaranta_fem,prakfti,prakftayaH,mUrti,mUrtayaH
ajanta_ekaranta_fem,Cadi,CadiByaH,BUmi,BUmiByaH
ajanta_ekaranta_fem,varti,vartI,veRi,veRI
ajanta_ekaranta_masc,vanaspati,vanaspatayaH,narapati,narapatayaH
ajantra_Rukaranta_masc,viDAtf,viDAtaH,jetf,jetaH
ajanta_ekaranta_masc,aYjali,aYjalayaH,jalaDi,jalaDayaH
ajanta_ukaranta_masc,sADu,sADoH,krIqApawu,krIqApawoH
ajanta_ekaranta_fem,nIti,nItizu,Akfti,Akftizu
ajantra_Rukaranta_masc,vikretf,vikretuH,drazwf,drazwuH
halanta_nakaranta_masc_1,yogin,yogine,balin,baline
ajanta_ekaranta_masc,ari,ariByAm,narapati,narapatiByAm
ajanta_ekaranta_fem,nIti,nItayaH,kIrti,kIrtayaH
ajanta_ukaranta_masc,pawu,pawuByaH,ripu,ripuByaH
ajanta_ekaranta_fem,saMskfti,saMskftiBiH,budDi,budDiBiH
ajanta_ukaranta_masc,SiSu,SiSo,BIru,BIro
ajanta_ukaranta_masc,BIru,BIroH,vizRu,vizRoH
halanta_nakaranta_neu,dAman,dAmaByaH,varman,varmaByaH
ajantra_Rukaranta_masc,Srotf,SrotArO,niyantf,niyantArO
ajantra_Rukaranta_masc,netf,netari,kartf,kartari
ajanta_ekaranta_fem,kuwi,kuwI,nIti,nItI
halanta_nakaranta_neu,karman,karmARi,varman,varmARi
ajanta_ekaranta_masc,niDi,niDeH,brahmarzi,brahmarzeH
ajanta_ekaranta_fem,Bakti,Bakte,nIti,nIte
ajanta_ekaranta_fem,prIti,prItyoH,mandmati,mandmatyoH
ajantra_Rukaranta_masc,niyantf,niyantArO,dAtf,dAtArO
ajanta_ekaranta_masc,ari,ariBiH,narapati,narapatiBiH
ajanta_ekaranta_masc,jalaDi,jalaDaye,aYjali,aYjalaye
halanta_nakaranta_masc,rAjan,rAjaByAm,sudAman,sudAmaByAm
ajanta_ukaranta_masc,guru,guruzu,pawu,pawuzu
ajanta_ukaranta_masc,taru,tarURAm,viDu,viDUnAm
ajanta_ukaranta_masc,manu,manvoH,hanu,hanvoH
ajanta_ekaranta_fem,Bfkuwi,BfkuwyA,stuti,stutyA
ajantra_Rukaranta_masc,dAtf,dAtfBiH,smartf,smartfBiH
ajanta_ekaranta_masc,rASi,rASO,nfpati,nfpatO
halanta_nakaranta_masc_1,tapasvin,tapasviBiH,vivekin,vivekiBiH
halanta_nakaranta_masc_1,vAdin,vAdinO,tapasvin,tapasvinO
ajanta_ekaranta_fem,paNkti,paNktiByaH,veRi,veRiByaH
halanta_nakaranta_masc_1,guRin,guRiByAm,hastin,hastiByAm
ajanta_ukaranta_masc,izu,izURAm,kfpAlu,kfpAlUnAm
ajanta_ukaranta_masc,vizRu,vizRuzu,hanu,hanuzu
ajantra_Rukaranta_masc,smartf,smartFRAm,viDAtf,viDAtFRAm
ajanta_ukaranta_masc,hanu,hanO,praBu,praBO
ajanta_ekaranta_fem,kfti,kftyoH,veRi,veRyoH
ajantra_Rukaranta_masc,viDAtf,viDAtfByaH,Srotf,SrotfByaH
ajanta_ekaranta_masc,nfpati,nfpateH,atiTi,atiTeH
ajantra_Rukaranta_masc,Srotf,Srotre,jetf,jetre
ajanta_ukaranta_masc,praBu,praBuH,sADu,sADuH
ajanta_ekaranta_masc,ari,ariH,kavi,kaviH
ajantra_Rukaranta_masc,BrAtf,BrAtrA,pitf,pitrA
ajanta_ekaranta_fem,kuwi,kuwizu,mUrti,mUrtizu
ajanta_ekaranta_fem,prakfti,prakftInAm,paNkti,paNktInAm
halanta_nakaranta_neu,preman,premRoH,veSman,veSmanoH
ajanta_ekaranta_fem,budDi,budDim,Bfkuwi,Bfkuwim
ajantra_Rukaranta_masc,vaktf,vaktfByaH,BrAtf,BrAtfByaH
ajanta_ekaranta_masc,atiTi,atiTinA,alI,alyA
halanta_dhakaranta_fem,SuD,SuDoH,samiD,samiDoH
ajanta_ukaranta_masc,bindu,bindum,jagadguru,jagadgurum
halanta_nakaranta_masc_1,vAdin,vAdin,vidyArTin,vidyArTin
ajanta_ekaranta_fem,kuwi,kuwyA,prakfti,prakftyA
ajanta_ekaranta_fem,paNkti,paNktiH,aNguli,aNguliH
ajanta_ekaranta_masc,alI,alIByaH,kavi,kaviByaH
ajanta_ekaranta_neu,vAri,vAriByaH,atiSAyi,atiSAyiByaH
halanta_nakaranta_masc_1,Danin,DaninO,vidyArTin,vidyArTinO
ajanta_ekaranta_masc,atiTi,atiTiByAm,vyADi,vyADiByAm
ajanta_ukaranta_masc,vawu,vawuByAm,sADu,sADuByAm
ajanta_ekaranta_masc,kavi,kavInAm,aYjali,aYjalInAm
ajanta_ukaranta_masc,guru,guruzu,vizRu,vizRuzu
halanta_nakaranta_neu,nAman,nAmaByaH,vyoman,vyomaByaH
ajanta_ekaranta_fem,Bfkuwi,Bfkuwizu,BUmi,BUmizu
ajanta_ekaranta_fem,stuti,stutyoH,rAtri,rAtryoH
halanta_sha1karanta_fem,ASIz,ASIwsu,prAvfz,prAvfwsu
ajanta_ukaranta_masc,manu,manave,paNgu,paNgave
ajanta_ekaranta_fem,prIti,prItI,kuwi,kuwI
ajanta_ekaranta_masc,kapi,kapI,atiTi,atiTI
ajanta_ukaranta_masc,guru,gurO,sADu,sADO
ajantra_Rukaranta_masc,niyantf,niyantAram,jAmAtf,jAmAtaram
ajanta_ekaranta_fem,nABi,nABayaH,stuti,stutayaH
ajanta_ekaranta_masc,pratiniDi,pratiniDyoH,asi,asyoH
ajanta_ekaranta_neu,vAri,vAriByAm,daDi,daDiByAm
halanta_nakaranta_masc_1,mantrin,mantriRoH,Danin,DaninoH
ajanta_ekaranta_fem,prIti,prItiByAm,truwi,truwiByAm
ajantra_Rukaranta_fem,yAtf,yAtrA,mAtf,mAtrA
ajanta_ekaranta_fem,mandmati,mandmatiBiH,kfti,kftiBiH
ajanta_ekaranta_fem,ASakti,ASaktiBiH,aNguli,aNguliBiH
ajanta_ekaranta_fem,kIrti,kIrte,smfti,smfte
ajantra_Rukaranta_masc,jetf,jetre,aBiyantf,aBiyantre
ajanta_ukaranta_masc,praBu,praBuByaH,BAnu,BAnuByaH
ajanta_ukaranta_masc,krIqApawu,krIqApawvoH,jagadguru,jagadgurvoH
ajanta_ukaranta_masc,sADu,sADuByAm,BAnu,BAnuByAm
ajanta_ekaranta_fem,BUmi,BUmim,rAtri,rAtrim
ajanta_ukaranta_masc,kfpAlu,kfpAlunA,ripu,ripuRA
ajanta_ukaranta_masc,BAnu,BAnuzu,manu,manuzu
ajantra_Rukaranta_masc,niyantf,niyantArO,aBiyantf,aBiyantArO
halanta_takaranta_neu,Sakft,SakftaH,bfhat,bfhataH
ajanta_ekaranta_fem,mandmati,mandmatI,kIrti,kIrtI
ajanta_ekaranta_masc,niDi,niDayaH,pratiniDi,pratiniDayaH
ajanta_ekaranta_masc,kapi,kapI,alI,alyA
ajanta_ekaranta_fem,aNguli,aNgulayaH,mandmati,mandmatayaH
ajanta_ekaranta_masc,giri,girim,sAraTi,sAraTim
ajanta_ekaranta_fem,budDi,budDyA,smfti,smftyA
ajantra_Rukaranta_masc,netf,netre,viDAtf,viDAtre
halanta_nakaranta_masc_1,aDikArin,aDikAriByaH,yogin,yogiByaH
ajanta_ekaranta_masc,agni,agninA,brahmarzi,brahmarziRA
ajanta_ukaranta_masc,paNgu,paNgU,vizRu,vizRU
ajanta_ekaranta_masc,BUpati,BUpatayaH,nfpati,nfpatayaH
ajanta_ekaranta_fem,nABi,nABiH,prIti,prItiH
ajantra_Rukaranta_masc,trAtf,trAtari,pitf,pitari
ajanta_ukaranta_masc,ripu,ripUn,jantu,jantUn
ajanta_ukaranta_masc,viDu,viDavaH,SiSu,SiSavaH
ajanta_ekaranta_fem,Bakti,BaktiByAm,mati,matiByAm
ajanta_ukaranta_masc,jantu,jantvoH,BIru,BIrvoH
ajanta_ukaranta_masc,hindu,hindUnAm,guru,gurURAm
ajanta_ekaranta_masc,agni,agnInAm,asi,asInAm
ajanta_ekaranta_masc,giri,giryoH,asi,asyoH
halanta_shakaranta_neu,haviz,haviMzi,Ayuz,AyuMzi
halanta_nakaranta_neu,janman,janmani,varman,varmaRi
ajanta_ekaranta_fem,nIti,nItiBiH,kuwi,kuwiBiH
halanta_nakaranta_masc_1,vivekin,vivekinA,tejasvin,tejasvinA
ajantra_Rukaranta_masc,jAmAtf,jAmAtre,netf,netre
ajanta_ukaranta_masc,sADu,sADunA,BAnu,BAnunA
ajanta_ekaranta_fem,Bfkuwi,BfkuwiByAm,kuwi,kuwiByAm
ajanta_ekaranta_fem,yuvati,yuvatiH,smfti,smftiH
ajantra_Rukaranta_masc,trAtf,trAtFn,smartf,smartFn
ajanta_ekaranta_neu,sakTi,sakTinaH,atiSAyi,atiSAyinaH
ajanta_ukaranta_masc,praBu,praBuzu,SiSu,SiSuzu
ajantra_Rukaranta_masc,pitf,pitfzu,viDAtf,viDAtfzu
ajanta_ekaranta_masc,niDi,niDiBiH,ari,ariBiH
halanta_sakaranta_neu,payas,payasaH,yaSas,yaSasaH
ajanta_ukaranta_masc,manu,manU,sADu,sADU
ajanta_ekaranta_masc,aYjali,aYjalinA,fzi,fziRA
halanta_chakaranta_masc,vArimuc,vArimucoH,jalamuc,jalamucoH
ajanta_ekaranta_masc,fzi,fzeH,ari,areH
ajanta_ekaranta_fem,ASakti,ASaktim,Akfti,Akftim
ajantra_Rukaranta_masc,vikretf,vikretaH,drazwf,drazwaH
ajantra_Rukaranta_masc,viDAtf,viDAtAram,pitf,pitaram
ajanta_ekaranta_masc,yati,yate,narapati,narapate
halanta_nakaranta_masc_1,hastin,hastinoH,mantrin,mantriRoH
ajanta_ukaranta_masc,jagadguru,jagadguruRA,bAhu,bAhunA
ajanta_ekaranta_masc,vanaspati,vanaspatizu,atiTi,atiTizu
ajanta_ekaranta_masc,ari,ariRA,sAraTi,sAraTinA
ajantra_Rukaranta_masc,trAtf,trAtrA,drazwf,drazwrA
ajanta_ekaranta_masc,fzi,fzyoH,ari,aryoH
ajanta_ekaranta_fem,Bfkuwi,BfkuwInAm,kfti,kftInAm
halanta_takaranta_fem,taqit,taqitO,sarit,saritO
ajanta_ekaranta_fem,truwi,truwI,Cadi,CadI
ajanta_ekaranta_masc,yati,yatizu,ari,arizu
ajanta_ekaranta_masc,asi,asyoH,giri,giryoH
ajanta_ukaranta_masc,bindu,binduzu,krIqApawu,krIqApawuzu
halanta_nakaranta_masc_1,vAdin,vAdinoH,yogin,yoginoH
halanta_sakaranta_neu,vacas,vacaH,manas,manaH
ajantra_Rukaranta_masc,Srotf,SrotfByAm,kartf,kartfByAm
ajanta_ekaranta_masc,narapati,narapatizu,brahmarzi,brahmarzizu
halanta_nakaranta_masc,yuvan,yuvan,Atman,Atman
ajantra_Rukaranta_masc,trAtf,trAtAram,vaktf,vaktAram
ajanta_ukaranta_masc,jagadguru,jagadguruzu,izu,izuzu
ajanta_ukaranta_masc,BAnu,BAnuByAm,guru,guruByAm
ajantra_Rukaranta_fem,mAtf,mAtuH,svasf,svasuH
ajanta_ukaranta_masc,taru,taruBiH,kfpAlu,kfpAluBiH
ajanta_ukaranta_masc,jantu,jantuByAm,kfpAlu,kfpAluByAm
halanta_takaranta_neu,Bavizyat,BavizyatA,jagat,jagatA
ajanta_ukaranta_masc,pawu,pawuByAm,praBu,praBuByAm
ajantra_Rukaranta_masc,kartf,kartfByAm,pitf,pitfByAm
ajanta_ekaranta_fem,truwi,truwiByAm,Akfti,AkftiByAm
ajantra_Rukaranta_masc,niyantf,niyantre,hantf,hantre
ajanta_ukaranta_fem,karu,karuH,hanu,hanuH
ajantra_Rukaranta_masc,pitf,pitre,vikretf,vikretre
ajanta_ekaranta_masc,kavi,kavim,vyADi,vyADim
halanta_dakaranta_fem,Sarad,Saratsu,saMsad,saMsatsu
halanta_nakaranta_masc_1,vivekin,vivekinaH,tejasvin,tejasvinaH
ajantra_Rukaranta_masc,jAmAtf,jAmAtarO,netf,netArO
ajanta_ekaranta_masc,yati,yatO,atiTi,atiTO
ajanta_ukaranta_masc,jantu,jantuH,manu,manuH
ajanta_ekaranta_masc,brahmarzi,brahmarzIn,agni,agnIn
ajanta_ekaranta_masc,brahmarzi,brahmarzizu,ari,arizu
ajanta_ekaranta_masc,sAraTi,sAraTinA,agni,agninA
ajanta_ekaranta_fem,stuti,stutiH,veRi,veRiH
ajanta_ekaranta_fem,prIti,prItyA,stuti,stutyA
halanta_nakaranta_masc_1,aDikArin,aDikAriRaH,vAdin,vAdinaH
ajanta_ekaranta_masc,niDi,niDeH,narapati,narapateH
ajanta_ekaranta_fem,varti,vartiByaH,smfti,smftiByaH
ajanta_ekaranta_fem,mUrti,mUrtI,veRi,veRI
halanta_nakaranta_masc_1,hastin,hastinam,vivekin,vivekinam
halanta_nakaranta_masc_1,Danin,DanI,aDikArin,aDikArI
ajanta_ekaranta_fem,Cadi,CadyA,smfti,smftyA
halanta_nakaranta_neu,sAman,sAmAni,dAman,dAmAni
ajanta_ukaranta_masc,bAhu,bAhoH,guru,guroH
halanta_nakaranta_masc_1,tejasvin,tejasvI,vivekin,vivekI
ajanta_ekaranta_fem,budDi,budDiH,Akfti,AkftiH
ajanta_ekaranta_masc,narapati,narapatayaH,upADi,upADayaH
ajanta_ekaranta_fem,rAtri,rAtriBiH,prIti,prItiBiH
ajanta_ukaranta_masc,praBu,praBuByAm,ripu,ripuByAm
ajantra_Rukaranta_masc,niyantf,niyantrA,kartf,kartrA
halanta_nakaranta_neu,vyoman,vyomasu,Sarman,Sarmasu
ajanta_ukaranta_masc,viDu,viDavaH,sADu,sADavaH
ajantra_Rukaranta_masc,Srotf,SrotAraH,jetf,jetAraH
ajanta_ekaranta_masc,asi,asiByAm,niDi,niDiByAm
ajanta_ekaranta_fem,Cadi,Cadim,nABi,nABim
ajantra_Rukaranta_masc,pitf,pitfzu,hantf,hantfzu
ajanta_ukaranta_masc,krIqApawu,krIqApawavaH,sADu,sADavaH
ajantra_Rukaranta_masc,jAmAtf,jAmAtFRAm,vetf,vetFRAm
ajantra_Rukaranta_masc,vaktf,vaktfBiH,pitf,pitfBiH
ajanta_ekaranta_fem,Akfti,Akftizu,truwi,truwizu
ajanta_ukaranta_masc,viDu,viDUn,hanu,hanUn
ajanta_ekaranta_fem,nABi,nABiByAm,mati,matiByAm
ajanta_ekaranta_fem,nABi,nABiByAm,rAtri,rAtriByAm
ajanta_ekaranta_fem,paNkti,paNkte,aNguli,aNgule
ajanta_ekaranta_fem,mandmati,mandmatayaH,truwi,truwayaH
halanta_jakaranta_masc,ftvij,ftvigBiH,samrAj,samrAqBiH
ajanta_ukaranta_masc,BIru,BIrURAm,jagadguru,jagadgurURAm
ajanta_ekaranta_masc,niDi,niDyoH,giri,giryoH
halanta_nakaranta_masc_1,vidyArTin,vidyArTiBiH,guRin,guRiBiH
ajanta_ekaranta_masc,alI,alyA,kavi,kavinA
halanta_nakaranta_masc_1,yogin,yoginA,mantrin,mantriRA
ajanta_ekaranta_masc,pratiniDi,pratiniDizu,sAraTi,sAraTizu
ajanta_ekaranta_masc,sAraTi,sAraTI,pratiniDi,pratiniDI
halanta_nakaranta_neu,sadman,sadmane,karman,karmaRe
ajanta_ukaranta_masc,taru,tarvoH,vizRu,vizRvoH
ajantra_Rukaranta_masc,vikretf,vikretArO,drazwf,drazwArO
ajanta_ekaranta_masc,kavi,kavinA,yati,yatinA
ajanta_ekaranta_fem,Bfkuwi,BfkuwyA,budDi,budDyA
ajanta_ukaranta_masc,izu,izave,krIqApawu,krIqApawave
ajanta_ekaranta_masc,BUpati,BUpateH,pratiniDi,pratiniDeH
ajanta_ukaranta_fem,karu,karum,reRu,reRum
ajanta_ukaranta_masc,praBu,praBo,Bikzu,Bikzo
ajanta_ekaranta_masc,asi,ase,jalaDi,jalaDe
ajanta_ukaranta_masc,viDu,viDuByaH,SiSu,SiSuByaH
ajanta_ekaranta_fem,Bfkuwi,BfkuwiBiH,BUmi,BUmiBiH
ajanta_ukaranta_masc,vawu,vawuByAm,krIqApawu,krIqApawuByAm
ajanta_ukaranta_masc,vawu,vawvoH,sADu,sADvoH
ajanta_ekaranta_fem,truwi,truwyA,veRi,veRyA
halanta_nakaranta_masc_1,aDikArin,aDikAriBiH,vAdin,vAdiBiH
ajanta_ekaranta_masc,giri,girizu,pratiniDi,pratiniDizu
ajanta_ekaranta_masc,alI,alyoH,ravi,ravyoH
ajanta_ukaranta_masc,viDu,viDvoH,BIru,BIrvoH
ajanta_ekaranta_masc,nfpati,nfpatyoH,narapati,narapatyoH
ajanta_ekaranta_fem,mandmati,mandmatIH,paNkti,paNktIH
ajantra_Rukaranta_masc,netf,netari,BrAtf,BrAtari
ajantra_Rukaranta_masc,trAtf,trAtfBiH,dAtf,dAtfBiH
ajanta_ukaranta_masc,ripu,ripuRA,sADu,sADunA
ajantra_Rukaranta_masc,vikretf,vikretre,BrAtf,BrAtre
ajanta_ekaranta_masc,niDi,niDInAm,agni,agnInAm
halanta_nakaranta_masc_1,aDikArin,aDikAriRA,mantrin,mantriRA
ajanta_ekaranta_masc,fzi,fzizu,kapi,kapizu
ajanta_ekaranta_fem,Bfkuwi,BfkuwayaH,Akfti,AkftayaH
ajanta_ekaranta_masc,asi,asinA,atiTi,atiTinA
ajanta_ekaranta_fem,smfti,smfte,Cadi,Cade
ajanta_ekaranta_fem,mUrti,mUrtyA,kuwi,kuwyA
ajanta_ekaranta_masc,rASi,rASInAm,vanaspati,vanaspatInAm
ajanta_ekaranta_fem,truwi,truwiByaH,mandmati,mandmatiByaH
ajantra_Rukaranta_masc,trAtf,trAtArO,jetf,jetArO
ajanta_ukaranta_masc,pawu,pawum,bindu,bindum
ajanta_ukaranta_masc,viDu,viDUnAm,SiSu,SiSUnAm
halanta_sakaranta_neu,vacas,vacasi,yaSas,yaSasi
ajanta_ekaranta_fem,kfti,kftiBiH,ASakti,ASaktiBiH
halanta_sakaranta_neu,payas,payasA,cetas,cetasA
ajantra_Rukaranta_masc,vetf,vetfzu,vikretf,vikretfzu
ajanta_ekaranta_fem,aNguli,aNgulIH,kuwi,kuwIH
halanta_sakaranta_neu,vacas,vacasA,manas,manasA
ajanta_ekaranta_masc,brahmarzi,brahmarzIn,giri,girIn
ajanta_ekaranta_fem,kIrti,kIrtizu,rAtri,rAtrizu
ajanta_ekaranta_masc,sAraTi,sAraTinA,yati,yatinA
ajanta_ekaranta_fem,mUrti,mUrtizu,truwi,truwizu
ajanta_ekaranta_masc,ravi,raviBiH,upADi,upADiBiH
halanta_nakaranta_masc_1,vivekin,vivekine,yogin,yogine
ajanta_ukaranta_masc,hanu,hanoH,paNgu,paNgoH
halanta_nakaranta_masc_1,hastin,hastizu,aDikArin,aDikArizu
ajanta_ekaranta_masc,aYjali,aYjaliByAm,fzi,fziByAm
ajanta_ukaranta_masc,sADu,sADave,guru,gurave
ajanta_ukaranta_masc,sADu,sADoH,bAhu,bAhoH
ajanta_ekaranta_fem,nABi,nABiBiH,prIti,prItiBiH
ajanta_ekaranta_masc,yati,yatInAm,niDi,niDInAm
ajanta_ukaranta_masc,guru,gurum,BAnu,BAnum
ajanta_ekaranta_masc,fzi,fzI,vanaspati,vanaspatI
ajanta_ukaranta_masc,pawu,pawU,praBu,praBU
ajantra_Rukaranta_masc,trAtf,trAtfzu,smartf,smartfzu
halanta_shakaranta_neu,haviz,havizoH,cakzuz,cakzuzoH
ajanta_ekaranta_fem,prIti,prItizu,Akfti,Akftizu
halanta_takaranta_fem,vidyut,vidyutsu,yozit,yozitsu
ajantra_Rukaranta_masc,Batf,BatArO,jAmAtf,jAmAtarO
ajanta_ukaranta_masc,jagadguru,jagadgurave,BIru,BIrave
halanta_takaranta_neu,mahat,mahatAm,jagat,jagatAm
ajanta_ekaranta_masc,niDi,niDim,ravi,ravim
ajanta_ekaranta_masc,sAraTi,sAraTO,giri,girO
ajanta_ekaranta_masc,jalaDi,jalaDiBiH,sAraTi,sAraTiBiH
ajanta_ukaranta_masc,BIru,BIrURAm,BAnu,BAnUnAm
halanta_nakaranta_masc_1,balin,balinam,tejasvin,tejasvinam
halanta_nakaranta_neu,karman,karma,sAman,sAma
ajanta_ekaranta_masc,kapi,kapInAm,niDi,niDInAm
ajanta_ekaranta_masc,pratiniDi,pratiniDInAm,narapati,narapatInAm
ajantra_Rukaranta_masc,netf,netuH,viDAtf,viDAtuH
ajanta_ekaranta_masc,alI,alyam,fzi,fzim
ajanta_ukaranta_masc,jantu,jantuByAm,jagadguru,jagadguruByAm
halanta_sakaranta_neu,cetas,cetAMsi,saras,sarAMsi
ajanta_ukaranta_masc,viDu,viDoH,bAhu,bAhoH
halanta_nakaranta_masc_1,mantrin,mantriRe,premin,premiRe
ajanta_ukaranta_masc,hindu,hindU,guru,gurU
ajanta_ekaranta_fem,rAtri,rAtrizu,mati,matizu
ajanta_ekaranta_fem,truwi,truwizu,BUmi,BUmizu
ajanta_ukaranta_masc,krIqApawu,krIqApawum,bindu,bindum
halanta_nakaranta_masc_1,balin,baliByaH,mantrin,mantriByaH
ajanta_ekaranta_masc,niDi,niDiByaH,kavi,kaviByaH
ajanta_ekaranta_masc,ravi,raviBiH,vyADi,vyADiBiH
ajanta_ekaranta_fem,nIti,nItizu,saMskfti,saMskftizu
ajanta_ekaranta_masc,pratiniDi,pratiniDiByAm,kapi,kapiByAm
ajanta_ekaranta_fem,veRi,veRyA,Bfkuwi,BfkuwyA
ajanta_ukaranta_masc,krIqApawu,krIqApawUn,praBu,praBUn
ajanta_ekaranta_fem,BUmi,BUmIH,mati,matIH
ajanta_ekaranta_masc,aYjali,aYjaliBiH,agni,agniBiH
ajanta_ekaranta_neu,daDi,daDini,asTi,asTini
ajanta_ekaranta_masc,pratiniDi,pratiniDIn,ari,arIn
ajanta_ekaranta_fem,Bfkuwi,BfkuwiByaH,kfti,kftiByaH
ajantra_Rukaranta_masc,vikretf,vikretAram,dAtf,dAtAram
halanta_jakaranta_masc,samrAj,samrAqByAm,ftvij,ftvigByAm
ajanta_ukaranta_masc,paNgu,paNguzu,vizRu,vizRuzu
ajanta_ekaranta_masc,vanaspati,vanaspataye,fzi,fzaye
ajanta_ekaranta_fem,mUrti,mUrtyoH,kfti,kftyoH
ajanta_ekaranta_fem,varti,vartI,kuwi,kuwI
ajanta_ukaranta_masc,bAhu,bAho,viDu,viDo
ajanta_ekaranta_fem,stuti,stutI,nIti,nItI
ajanta_ekaranta_fem,kfti,kftim,yuvati,yuvatim
halanta_sakaranta_neu,payas,payase,vayas,vayase
ajanta_ukaranta_masc,vawu,vawuH,paNgu,paNguH
ajanta_ekaranta_fem,truwi,truwayaH,budDi,budDayaH
ajanta_ekaranta_fem,prIti,prItIH,kuwi,kuwIH
halanta_nakaranta_masc_1,aDikArin,aDikAriBiH,Danin,DaniBiH
ajanta_ekaranta_masc,kapi,kapizu,yati,yatizu
ajanta_ukaranta_masc,krIqApawu,krIqApawuzu,praBu,praBuzu
ajanta_ukaranta_masc,hindu,hindO,paNgu,paNgO
ajanta_ekaranta_fem,stuti,stutyoH,mandmati,mandmatyoH
ajanta_ukaranta_masc,pawu,pawave,bAhu,bAhave
ajanta_Ukaranta_fem,vaDU,vaDUzu,yavAgU,yavAgUzu
ajanta_ekaranta_masc,asi,aseH,rASi,rASeH
ajanta_ukaranta_masc,vawu,vawavaH,viDu,viDavaH
ajanta_ukaranta_masc,paNgu,paNgoH,viDu,viDoH
halanta_nakaranta_neu,sAman,sAmaBiH,janman,janmaBiH
ajanta_ekaranta_masc,yati,yatIn,pratiniDi,pratiniDIn
ajanta_ekaranta_masc,vanaspati,vanaspatyoH,kapi,kapyoH
halanta_sakaranta_neu,vayas,vayasAm,manas,manasAm
