relation,a,b,c,d
defeated-victorious,nakuSa,droRA,duHSAsana,BIma
defeated-victorious,nakuSa,droRA,Sakuni,sahadeva
defeated-victorious,nakuSa,droRA,duryoDana,BIma
defeated-victorious,nakuSa,droRA,vriSketu,vabrUvAhana
defeated-victorious,nakuSa,droRA,kritavarma,satyAkI
defeated-victorious,nakuSa,droRA,BUriSravasa,kritavarma
defeated-victorious,nakuSa,droRA,bAli,rAma
defeated-victorious,nakuSa,droRA,kumBkarna,rAma
defeated-victorious,nakuSa,droRA,indrajit,lakzmaRa
defeated-victorious,nakuSa,droRA,vrihadvala,aBimanyu
defeated-victorious,nakuSa,droRA,jambumali,hanumAn
defeated-victorious,nakuSa,droRA,mArica,rAma
defeated-victorious,nakuSa,droRA,triSira,hanumAn
defeated-victorious,nakuSa,droRA,duSan,rAma
defeated-victorious,nakuSa,droRA,irAvan,alamBuSa
defeated-victorious,nakuSa,droRA,alamBuSa,Gawotkaca
defeated-victorious,nakuSa,droRA,anjanaparvana,aSvatTAmA
defeated-victorious,nakuSa,droRA,bakAsura,BIma
defeated-victorious,nakuSa,droRA,jarAsanDa,BIma
defeated-victorious,nakuSa,droRA,kalvakra,balarAm
defeated-victorious,nakuSa,droRA,kicaka,BIma
defeated-victorious,nakuSa,droRA,madanjaya,BIzma
defeated-victorious,nakuSa,droRA,madrasena,yuDizWira
son-mother,karRa,kuntI,yuDizWira,kuntI
son-mother,karRa,kuntI,arjuna,kuntI
son-mother,karRa,kuntI,BIma,kuntI
son-mother,karRa,kuntI,nakula,mAdri
son-mother,karRa,kuntI,sahadeva,mAdri
son-mother,karRa,kuntI,duryoDana,gAnDAri
son-mother,karRa,kuntI,duHSAsana,gAnDAri
son-mother,karRa,kuntI,vabrUvAhana,citrAngadA
son-mother,karRa,kuntI,irAvan,ulupi
son-mother,karRa,kuntI,prativinDya,drOpadI
son-mother,karRa,kuntI,sutasoma,drOpadI
son-mother,karRa,kuntI,srutakarma,drOpadI
son-mother,karRa,kuntI,satAtika,drOpadI
son-mother,karRa,kuntI,janamejaya,IrAvati
son-mother,karRa,kuntI,srutakIrti,drOpadI
son-mother,karRa,kuntI,aBimanyu,suBadrA
son-mother,karRa,kuntI,vidUra,SUdri
son-mother,karRa,kuntI,vyAsa,satyavati
son-mother,karRa,kuntI,DftarAzwra,ambikA
son-mother,karRa,kuntI,pARqu,ambAlikA
son-mother,karRa,kuntI,BIzma,gangA
son-mother,karRa,kuntI,rAma,kOSalyA
son-mother,karRa,kuntI,lakzmaRa,sUmitrA
son-mother,karRa,kuntI,SatruGna,sUmitrA
son-mother,karRa,kuntI,Barata,kEkeyI
son-mother,karRa,kuntI,hanumAn,anjanA
son-mother,karRa,kuntI,kripI,aSvatTAmA
son-mother,karRa,kuntI,kfzRa,devaki
son-mother,karRa,kuntI,nakuSa,malini
son-mother,yuDizWira,kuntI,karRa,kuntI
son-mother,yuDizWira,kuntI,arjuna,kuntI
son-mother,yuDizWira,kuntI,BIma,kuntI
son-mother,yuDizWira,kuntI,nakula,mAdri
son-mother,yuDizWira,kuntI,sahadeva,mAdri
son-mother,yuDizWira,kuntI,duryoDana,gAnDAri
son-mother,yuDizWira,kuntI,duHSAsana,gAnDAri
son-mother,yuDizWira,kuntI,vabrUvAhana,citrAngadA
son-mother,yuDizWira,kuntI,irAvan,ulupi
son-mother,yuDizWira,kuntI,prativinDya,drOpadI
son-mother,yuDizWira,kuntI,sutasoma,drOpadI
son-mother,yuDizWira,kuntI,srutakarma,drOpadI
son-mother,yuDizWira,kuntI,satAtika,drOpadI
son-mother,yuDizWira,kuntI,janamejaya,IrAvati
son-mother,yuDizWira,kuntI,srutakIrti,drOpadI
son-mother,yuDizWira,kuntI,aBimanyu,suBadrA
son-mother,yuDizWira,kuntI,vidUra,SUdri
son-mother,yuDizWira,kuntI,vyAsa,satyavati
son-mother,yuDizWira,kuntI,DftarAzwra,ambikA
son-mother,yuDizWira,kuntI,pARqu,ambAlikA
son-mother,yuDizWira,kuntI,BIzma,gangA
son-mother,yuDizWira,kuntI,rAma,kOSalyA
son-mother,yuDizWira,kuntI,lakzmaRa,sUmitrA
son-mother,yuDizWira,kuntI,SatruGna,sUmitrA
son-mother,yuDizWira,kuntI,Barata,kEkeyI
son-mother,yuDizWira,kuntI,hanumAn,anjanA
son-mother,yuDizWira,kuntI,kripI,aSvatTAmA
son-mother,yuDizWira,kuntI,kfzRa,devaki
son-mother,yuDizWira,kuntI,nakuSa,malini
son-mother,arjuna,kuntI,karRa,kuntI
son-mother,arjuna,kuntI,yuDizWira,kuntI
son-mother,arjuna,kuntI,BIma,kuntI
son-mother,arjuna,kuntI,nakula,mAdri
son-mother,arjuna,kuntI,sahadeva,mAdri
son-mother,arjuna,kuntI,duryoDana,gAnDAri
son-mother,arjuna,kuntI,duHSAsana,gAnDAri
son-mother,arjuna,kuntI,vabrUvAhana,citrAngadA
son-mother,arjuna,kuntI,irAvan,ulupi
son-mother,arjuna,kuntI,prativinDya,drOpadI
son-mother,arjuna,kuntI,sutasoma,drOpadI
son-mother,arjuna,kuntI,srutakarma,drOpadI
son-mother,arjuna,kuntI,satAtika,drOpadI
son-mother,arjuna,kuntI,janamejaya,IrAvati
son-mother,arjuna,kuntI,srutakIrti,drOpadI
son-mother,arjuna,kuntI,aBimanyu,suBadrA
son-mother,arjuna,kuntI,vidUra,SUdri
son-mother,arjuna,kuntI,vyAsa,satyavati
son-mother,arjuna,kuntI,DftarAzwra,ambikA
son-mother,arjuna,kuntI,pARqu,ambAlikA
son-mother,arjuna,kuntI,BIzma,gangA
son-mother,arjuna,kuntI,rAma,kOSalyA
son-mother,arjuna,kuntI,lakzmaRa,sUmitrA
son-mother,arjuna,kuntI,SatruGna,sUmitrA
son-mother,arjuna,kuntI,Barata,kEkeyI
son-mother,arjuna,kuntI,hanumAn,anjanA
son-mother,arjuna,kuntI,kripI,aSvatTAmA
son-mother,arjuna,kuntI,kfzRa,devaki
son-mother,arjuna,kuntI,nakuSa,malini
son-mother,BIma,kuntI,karRa,kuntI
son-mother,BIma,kuntI,yuDizWira,kuntI
son-mother,BIma,kuntI,arjuna,kuntI
son-mother,BIma,kuntI,nakula,mAdri
son-mother,BIma,kuntI,sahadeva,mAdri
son-mother,BIma,kuntI,duryoDana,gAnDAri
son-mother,BIma,kuntI,duHSAsana,gAnDAri
son-mother,BIma,kuntI,vabrUvAhana,citrAngadA
son-mother,BIma,kuntI,irAvan,ulupi
son-mother,BIma,kuntI,prativinDya,drOpadI
son-mother,BIma,kuntI,sutasoma,drOpadI
son-mother,BIma,kuntI,srutakarma,drOpadI
son-mother,BIma,kuntI,satAtika,drOpadI
son-mother,BIma,kuntI,janamejaya,IrAvati
son-mother,BIma,kuntI,srutakIrti,drOpadI
son-mother,BIma,kuntI,aBimanyu,suBadrA
son-mother,BIma,kuntI,vidUra,SUdri
son-mother,BIma,kuntI,vyAsa,satyavati
son-mother,BIma,kuntI,DftarAzwra,ambikA
son-mother,BIma,kuntI,pARqu,ambAlikA
son-mother,BIma,kuntI,BIzma,gangA
son-mother,BIma,kuntI,rAma,kOSalyA
son-mother,BIma,kuntI,lakzmaRa,sUmitrA
son-mother,BIma,kuntI,SatruGna,sUmitrA
son-mother,BIma,kuntI,Barata,kEkeyI
son-mother,BIma,kuntI,hanumAn,anjanA
son-mother,BIma,kuntI,kripI,aSvatTAmA
son-mother,BIma,kuntI,kfzRa,devaki
son-mother,BIma,kuntI,nakuSa,malini
son-mother,nakula,mAdri,karRa,kuntI
son-mother,nakula,mAdri,yuDizWira,kuntI
son-mother,nakula,mAdri,arjuna,kuntI
son-mother,nakula,mAdri,BIma,kuntI
son-mother,nakula,mAdri,sahadeva,mAdri
son-mother,nakula,mAdri,duryoDana,gAnDAri
son-mother,nakula,mAdri,duHSAsana,gAnDAri
son-mother,nakula,mAdri,vabrUvAhana,citrAngadA
son-mother,nakula,mAdri,irAvan,ulupi
son-mother,nakula,mAdri,prativinDya,drOpadI
son-mother,nakula,mAdri,sutasoma,drOpadI
son-mother,nakula,mAdri,srutakarma,drOpadI
son-mother,nakula,mAdri,satAtika,drOpadI
son-mother,nakula,mAdri,janamejaya,IrAvati
son-mother,nakula,mAdri,srutakIrti,drOpadI
son-mother,nakula,mAdri,aBimanyu,suBadrA
son-mother,nakula,mAdri,vidUra,SUdri
son-mother,nakula,mAdri,vyAsa,satyavati
son-mother,nakula,mAdri,DftarAzwra,ambikA
son-mother,nakula,mAdri,pARqu,ambAlikA
son-mother,nakula,mAdri,BIzma,gangA
son-mother,nakula,mAdri,rAma,kOSalyA
son-mother,nakula,mAdri,lakzmaRa,sUmitrA
son-mother,nakula,mAdri,SatruGna,sUmitrA
son-mother,nakula,mAdri,Barata,kEkeyI
son-mother,nakula,mAdri,hanumAn,anjanA
son-mother,nakula,mAdri,kripI,aSvatTAmA
son-mother,nakula,mAdri,kfzRa,devaki
son-mother,nakula,mAdri,nakuSa,malini
son-mother,sahadeva,mAdri,karRa,kuntI
son-mother,sahadeva,mAdri,yuDizWira,kuntI
son-mother,sahadeva,mAdri,arjuna,kuntI
son-mother,sahadeva,mAdri,BIma,kuntI
son-mother,sahadeva,mAdri,nakula,mAdri
son-mother,sahadeva,mAdri,duryoDana,gAnDAri
son-mother,sahadeva,mAdri,duHSAsana,gAnDAri
son-mother,sahadeva,mAdri,vabrUvAhana,citrAngadA
son-mother,sahadeva,mAdri,irAvan,ulupi
son-mother,sahadeva,mAdri,prativinDya,drOpadI
son-mother,sahadeva,mAdri,sutasoma,drOpadI
son-mother,sahadeva,mAdri,srutakarma,drOpadI
son-mother,sahadeva,mAdri,satAtika,drOpadI
son-mother,sahadeva,mAdri,janamejaya,IrAvati
son-mother,sahadeva,mAdri,srutakIrti,drOpadI
son-mother,sahadeva,mAdri,aBimanyu,suBadrA
son-mother,sahadeva,mAdri,vidUra,SUdri
son-mother,sahadeva,mAdri,vyAsa,satyavati
son-mother,sahadeva,mAdri,DftarAzwra,ambikA
son-mother,sahadeva,mAdri,pARqu,ambAlikA
son-mother,sahadeva,mAdri,BIzma,gangA
son-mother,sahadeva,mAdri,rAma,kOSalyA
son-mother,sahadeva,mAdri,lakzmaRa,sUmitrA
son-mother,sahadeva,mAdri,SatruGna,sUmitrA
son-mother,sahadeva,mAdri,Barata,kEkeyI
son-mother,sahadeva,mAdri,hanumAn,anjanA
son-mother,sahadeva,mAdri,kripI,aSvatTAmA
son-mother,sahadeva,mAdri,kfzRa,devaki
son-mother,sahadeva,mAdri,nakuSa,malini
son-mother,duryoDana,gAnDAri,karRa,kuntI
son-mother,duryoDana,gAnDAri,yuDizWira,kuntI
son-mother,duryoDana,gAnDAri,arjuna,kuntI
son-mother,duryoDana,gAnDAri,BIma,kuntI
son-mother,duryoDana,gAnDAri,nakula,mAdri
son-mother,duryoDana,gAnDAri,sahadeva,mAdri
son-mother,duryoDana,gAnDAri,duHSAsana,gAnDAri
son-mother,duryoDana,gAnDAri,vabrUvAhana,citrAngadA
son-mother,duryoDana,gAnDAri,irAvan,ulupi
son-mother,duryoDana,gAnDAri,prativinDya,drOpadI
son-mother,duryoDana,gAnDAri,sutasoma,drOpadI
son-mother,duryoDana,gAnDAri,srutakarma,drOpadI
son-mother,duryoDana,gAnDAri,satAtika,drOpadI
son-mother,duryoDana,gAnDAri,janamejaya,IrAvati
son-mother,duryoDana,gAnDAri,srutakIrti,drOpadI
son-mother,duryoDana,gAnDAri,aBimanyu,suBadrA
son-mother,duryoDana,gAnDAri,vidUra,SUdri
son-mother,duryoDana,gAnDAri,vyAsa,satyavati
son-mother,duryoDana,gAnDAri,DftarAzwra,ambikA
son-mother,duryoDana,gAnDAri,pARqu,ambAlikA
son-mother,duryoDana,gAnDAri,BIzma,gangA
son-mother,duryoDana,gAnDAri,rAma,kOSalyA
son-mother,duryoDana,gAnDAri,lakzmaRa,sUmitrA
son-mother,duryoDana,gAnDAri,SatruGna,sUmitrA
son-mother,duryoDana,gAnDAri,Barata,kEkeyI
son-mother,duryoDana,gAnDAri,hanumAn,anjanA
son-mother,duryoDana,gAnDAri,kripI,aSvatTAmA
son-mother,duryoDana,gAnDAri,kfzRa,devaki
son-mother,duryoDana,gAnDAri,nakuSa,malini
son-mother,duHSAsana,gAnDAri,karRa,kuntI
son-mother,duHSAsana,gAnDAri,yuDizWira,kuntI
son-mother,duHSAsana,gAnDAri,arjuna,kuntI
son-mother,duHSAsana,gAnDAri,BIma,kuntI
son-mother,duHSAsana,gAnDAri,nakula,mAdri
son-mother,duHSAsana,gAnDAri,sahadeva,mAdri
son-mother,duHSAsana,gAnDAri,duryoDana,gAnDAri
son-mother,duHSAsana,gAnDAri,vabrUvAhana,citrAngadA
son-mother,duHSAsana,gAnDAri,irAvan,ulupi
son-mother,duHSAsana,gAnDAri,prativinDya,drOpadI
son-mother,duHSAsana,gAnDAri,sutasoma,drOpadI
son-mother,duHSAsana,gAnDAri,srutakarma,drOpadI
son-mother,duHSAsana,gAnDAri,satAtika,drOpadI
son-mother,duHSAsana,gAnDAri,janamejaya,IrAvati
son-mother,duHSAsana,gAnDAri,srutakIrti,drOpadI
son-mother,duHSAsana,gAnDAri,aBimanyu,suBadrA
son-mother,duHSAsana,gAnDAri,vidUra,SUdri
son-mother,duHSAsana,gAnDAri,vyAsa,satyavati
son-mother,duHSAsana,gAnDAri,DftarAzwra,ambikA
son-mother,duHSAsana,gAnDAri,pARqu,ambAlikA
son-mother,duHSAsana,gAnDAri,BIzma,gangA
son-mother,duHSAsana,gAnDAri,rAma,kOSalyA
son-mother,duHSAsana,gAnDAri,lakzmaRa,sUmitrA
son-mother,duHSAsana,gAnDAri,SatruGna,sUmitrA
son-mother,duHSAsana,gAnDAri,Barata,kEkeyI
son-mother,duHSAsana,gAnDAri,hanumAn,anjanA
son-mother,duHSAsana,gAnDAri,kripI,aSvatTAmA
son-mother,duHSAsana,gAnDAri,kfzRa,devaki
son-mother,duHSAsana,gAnDAri,nakuSa,malini
son-mother,vabrUvAhana,citrAngadA,karRa,kuntI
son-mother,vabrUvAhana,citrAngadA,yuDizWira,kuntI
son-mother,vabrUvAhana,citrAngadA,arjuna,kuntI
son-mother,vabrUvAhana,citrAngadA,BIma,kuntI
son-mother,vabrUvAhana,citrAngadA,nakula,mAdri
son-mother,vabrUvAhana,citrAngadA,sahadeva,mAdri
son-mother,vabrUvAhana,citrAngadA,duryoDana,gAnDAri
son-mother,vabrUvAhana,citrAngadA,duHSAsana,gAnDAri
son-mother,vabrUvAhana,citrAngadA,irAvan,ulupi
son-mother,vabrUvAhana,citrAngadA,prativinDya,drOpadI
son-mother,vabrUvAhana,citrAngadA,sutasoma,drOpadI
son-mother,vabrUvAhana,citrAngadA,srutakarma,drOpadI
son-mother,vabrUvAhana,citrAngadA,satAtika,drOpadI
son-mother,vabrUvAhana,citrAngadA,janamejaya,IrAvati
son-mother,vabrUvAhana,citrAngadA,srutakIrti,drOpadI
son-mother,vabrUvAhana,citrAngadA,aBimanyu,suBadrA
son-mother,vabrUvAhana,citrAngadA,vidUra,SUdri
son-mother,vabrUvAhana,citrAngadA,vyAsa,satyavati
son-mother,vabrUvAhana,citrAngadA,DftarAzwra,ambikA
son-mother,vabrUvAhana,citrAngadA,pARqu,ambAlikA
son-mother,vabrUvAhana,citrAngadA,BIzma,gangA
son-mother,vabrUvAhana,citrAngadA,rAma,kOSalyA
son-mother,vabrUvAhana,citrAngadA,lakzmaRa,sUmitrA
son-mother,vabrUvAhana,citrAngadA,SatruGna,sUmitrA
son-mother,vabrUvAhana,citrAngadA,Barata,kEkeyI
son-mother,vabrUvAhana,citrAngadA,hanumAn,anjanA
son-mother,vabrUvAhana,citrAngadA,kripI,aSvatTAmA
son-mother,vabrUvAhana,citrAngadA,kfzRa,devaki
son-mother,vabrUvAhana,citrAngadA,nakuSa,malini
son-mother,irAvan,ulupi,karRa,kuntI
son-mother,irAvan,ulupi,yuDizWira,kuntI
son-mother,irAvan,ulupi,arjuna,kuntI
son-mother,irAvan,ulupi,BIma,kuntI
son-mother,irAvan,ulupi,nakula,mAdri
son-mother,irAvan,ulupi,sahadeva,mAdri
son-mother,irAvan,ulupi,duryoDana,gAnDAri
son-mother,irAvan,ulupi,duHSAsana,gAnDAri
son-mother,irAvan,ulupi,vabrUvAhana,citrAngadA
son-mother,irAvan,ulupi,prativinDya,drOpadI
son-mother,irAvan,ulupi,sutasoma,drOpadI
son-mother,irAvan,ulupi,srutakarma,drOpadI
son-mother,irAvan,ulupi,satAtika,drOpadI
son-mother,irAvan,ulupi,janamejaya,IrAvati
son-mother,irAvan,ulupi,srutakIrti,drOpadI
son-mother,irAvan,ulupi,aBimanyu,suBadrA
son-mother,irAvan,ulupi,vidUra,SUdri
son-mother,irAvan,ulupi,vyAsa,satyavati
son-mother,irAvan,ulupi,DftarAzwra,ambikA
son-mother,irAvan,ulupi,pARqu,ambAlikA
son-mother,irAvan,ulupi,BIzma,gangA
son-mother,irAvan,ulupi,rAma,kOSalyA
son-mother,irAvan,ulupi,lakzmaRa,sUmitrA
son-mother,irAvan,ulupi,SatruGna,sUmitrA
son-mother,irAvan,ulupi,Barata,kEkeyI
son-mother,irAvan,ulupi,hanumAn,anjanA
son-mother,irAvan,ulupi,kripI,aSvatTAmA
son-mother,irAvan,ulupi,kfzRa,devaki
son-mother,irAvan,ulupi,nakuSa,malini
son-mother,prativinDya,drOpadI,karRa,kuntI
son-mother,prativinDya,drOpadI,yuDizWira,kuntI
son-mother,prativinDya,drOpadI,arjuna,kuntI
son-mother,prativinDya,drOpadI,BIma,kuntI
son-mother,prativinDya,drOpadI,nakula,mAdri
son-mother,prativinDya,drOpadI,sahadeva,mAdri
son-mother,prativinDya,drOpadI,duryoDana,gAnDAri
son-mother,prativinDya,drOpadI,duHSAsana,gAnDAri
son-mother,prativinDya,drOpadI,vabrUvAhana,citrAngadA
son-mother,prativinDya,drOpadI,irAvan,ulupi
son-mother,prativinDya,drOpadI,sutasoma,drOpadI
son-mother,prativinDya,drOpadI,srutakarma,drOpadI
son-mother,prativinDya,drOpadI,satAtika,drOpadI
son-mother,prativinDya,drOpadI,janamejaya,IrAvati
son-mother,prativinDya,drOpadI,srutakIrti,drOpadI
son-mother,prativinDya,drOpadI,aBimanyu,suBadrA
son-mother,prativinDya,drOpadI,vidUra,SUdri
son-mother,prativinDya,drOpadI,vyAsa,satyavati
son-mother,prativinDya,drOpadI,DftarAzwra,ambikA
son-mother,prativinDya,drOpadI,pARqu,ambAlikA
son-mother,prativinDya,drOpadI,BIzma,gangA
son-mother,prativinDya,drOpadI,rAma,kOSalyA
son-mother,prativinDya,drOpadI,lakzmaRa,sUmitrA
son-mother,prativinDya,drOpadI,SatruGna,sUmitrA
son-mother,prativinDya,drOpadI,Barata,kEkeyI
son-mother,prativinDya,drOpadI,hanumAn,anjanA
son-mother,prativinDya,drOpadI,kripI,aSvatTAmA
son-mother,prativinDya,drOpadI,kfzRa,devaki
son-mother,prativinDya,drOpadI,nakuSa,malini
son-mother,sutasoma,drOpadI,karRa,kuntI
son-mother,sutasoma,drOpadI,yuDizWira,kuntI
son-mother,sutasoma,drOpadI,arjuna,kuntI
son-mother,sutasoma,drOpadI,BIma,kuntI
son-mother,sutasoma,drOpadI,nakula,mAdri
son-mother,sutasoma,drOpadI,sahadeva,mAdri
son-mother,sutasoma,drOpadI,duryoDana,gAnDAri
son-mother,sutasoma,drOpadI,duHSAsana,gAnDAri
son-mother,sutasoma,drOpadI,vabrUvAhana,citrAngadA
son-mother,sutasoma,drOpadI,irAvan,ulupi
son-mother,sutasoma,drOpadI,prativinDya,drOpadI
son-mother,sutasoma,drOpadI,srutakarma,drOpadI
son-mother,sutasoma,drOpadI,satAtika,drOpadI
son-mother,sutasoma,drOpadI,janamejaya,IrAvati
son-mother,sutasoma,drOpadI,srutakIrti,drOpadI
son-mother,sutasoma,drOpadI,aBimanyu,suBadrA
son-mother,sutasoma,drOpadI,vidUra,SUdri
son-mother,sutasoma,drOpadI,vyAsa,satyavati
son-mother,sutasoma,drOpadI,DftarAzwra,ambikA
son-mother,sutasoma,drOpadI,pARqu,ambAlikA
son-mother,sutasoma,drOpadI,BIzma,gangA
son-mother,sutasoma,drOpadI,rAma,kOSalyA
son-mother,sutasoma,drOpadI,lakzmaRa,sUmitrA
son-mother,sutasoma,drOpadI,SatruGna,sUmitrA
son-mother,sutasoma,drOpadI,Barata,kEkeyI
son-mother,sutasoma,drOpadI,hanumAn,anjanA
son-mother,sutasoma,drOpadI,kripI,aSvatTAmA
son-mother,sutasoma,drOpadI,kfzRa,devaki
son-mother,sutasoma,drOpadI,nakuSa,malini
son-mother,srutakarma,drOpadI,karRa,kuntI
son-mother,srutakarma,drOpadI,yuDizWira,kuntI
son-mother,srutakarma,drOpadI,arjuna,kuntI
son-mother,srutakarma,drOpadI,BIma,kuntI
son-mother,srutakarma,drOpadI,nakula,mAdri
son-mother,srutakarma,drOpadI,sahadeva,mAdri
son-mother,srutakarma,drOpadI,duryoDana,gAnDAri
son-mother,srutakarma,drOpadI,duHSAsana,gAnDAri
son-mother,srutakarma,drOpadI,vabrUvAhana,citrAngadA
son-mother,srutakarma,drOpadI,irAvan,ulupi
son-mother,srutakarma,drOpadI,prativinDya,drOpadI
son-mother,srutakarma,drOpadI,sutasoma,drOpadI
son-mother,srutakarma,drOpadI,satAtika,drOpadI
son-mother,srutakarma,drOpadI,janamejaya,IrAvati
son-mother,srutakarma,drOpadI,srutakIrti,drOpadI
son-mother,srutakarma,drOpadI,aBimanyu,suBadrA
son-mother,srutakarma,drOpadI,vidUra,SUdri
son-mother,srutakarma,drOpadI,vyAsa,satyavati
son-mother,srutakarma,drOpadI,DftarAzwra,ambikA
son-mother,srutakarma,drOpadI,pARqu,ambAlikA
son-mother,srutakarma,drOpadI,BIzma,gangA
son-mother,srutakarma,drOpadI,rAma,kOSalyA
son-mother,srutakarma,drOpadI,lakzmaRa,sUmitrA
son-mother,srutakarma,drOpadI,SatruGna,sUmitrA
son-mother,srutakarma,drOpadI,Barata,kEkeyI
son-mother,srutakarma,drOpadI,hanumAn,anjanA
son-mother,srutakarma,drOpadI,kripI,aSvatTAmA
son-mother,srutakarma,drOpadI,kfzRa,devaki
son-mother,srutakarma,drOpadI,nakuSa,malini
son-mother,satAtika,drOpadI,karRa,kuntI
son-mother,satAtika,drOpadI,yuDizWira,kuntI
son-mother,satAtika,drOpadI,arjuna,kuntI
son-mother,satAtika,drOpadI,BIma,kuntI
son-mother,satAtika,drOpadI,nakula,mAdri
son-mother,satAtika,drOpadI,sahadeva,mAdri
son-mother,satAtika,drOpadI,duryoDana,gAnDAri
son-mother,satAtika,drOpadI,duHSAsana,gAnDAri
son-mother,satAtika,drOpadI,vabrUvAhana,citrAngadA
son-mother,satAtika,drOpadI,irAvan,ulupi
son-mother,satAtika,drOpadI,prativinDya,drOpadI
son-mother,satAtika,drOpadI,sutasoma,drOpadI
son-mother,satAtika,drOpadI,srutakarma,drOpadI
son-mother,satAtika,drOpadI,janamejaya,IrAvati
son-mother,satAtika,drOpadI,srutakIrti,drOpadI
son-mother,satAtika,drOpadI,aBimanyu,suBadrA
son-mother,satAtika,drOpadI,vidUra,SUdri
son-mother,satAtika,drOpadI,vyAsa,satyavati
son-mother,satAtika,drOpadI,DftarAzwra,ambikA
son-mother,satAtika,drOpadI,pARqu,ambAlikA
son-mother,satAtika,drOpadI,BIzma,gangA
son-mother,satAtika,drOpadI,rAma,kOSalyA
son-mother,satAtika,drOpadI,lakzmaRa,sUmitrA
son-mother,satAtika,drOpadI,SatruGna,sUmitrA
son-mother,satAtika,drOpadI,Barata,kEkeyI
son-mother,satAtika,drOpadI,hanumAn,anjanA
son-mother,satAtika,drOpadI,kripI,aSvatTAmA
son-mother,satAtika,drOpadI,kfzRa,devaki
son-mother,satAtika,drOpadI,nakuSa,malini
son-mother,janamejaya,IrAvati,karRa,kuntI
son-mother,janamejaya,IrAvati,yuDizWira,kuntI
son-mother,janamejaya,IrAvati,arjuna,kuntI
son-mother,janamejaya,IrAvati,BIma,kuntI
son-mother,janamejaya,IrAvati,nakula,mAdri
son-mother,janamejaya,IrAvati,sahadeva,mAdri
son-mother,janamejaya,IrAvati,duryoDana,gAnDAri
son-mother,janamejaya,IrAvati,duHSAsana,gAnDAri
son-mother,janamejaya,IrAvati,vabrUvAhana,citrAngadA
son-mother,janamejaya,IrAvati,irAvan,ulupi
son-mother,janamejaya,IrAvati,prativinDya,drOpadI
son-mother,janamejaya,IrAvati,sutasoma,drOpadI
son-mother,janamejaya,IrAvati,srutakarma,drOpadI
son-mother,janamejaya,IrAvati,satAtika,drOpadI
son-mother,janamejaya,IrAvati,srutakIrti,drOpadI
son-mother,janamejaya,IrAvati,aBimanyu,suBadrA
son-mother,janamejaya,IrAvati,vidUra,SUdri
son-mother,janamejaya,IrAvati,vyAsa,satyavati
son-mother,janamejaya,IrAvati,DftarAzwra,ambikA
son-mother,janamejaya,IrAvati,pARqu,ambAlikA
son-mother,janamejaya,IrAvati,BIzma,gangA
son-mother,janamejaya,IrAvati,rAma,kOSalyA
son-mother,janamejaya,IrAvati,lakzmaRa,sUmitrA
son-mother,janamejaya,IrAvati,SatruGna,sUmitrA
son-mother,janamejaya,IrAvati,Barata,kEkeyI
son-mother,janamejaya,IrAvati,hanumAn,anjanA
son-mother,janamejaya,IrAvati,kripI,aSvatTAmA
son-mother,janamejaya,IrAvati,kfzRa,devaki
son-mother,janamejaya,IrAvati,nakuSa,malini
son-mother,srutakIrti,drOpadI,karRa,kuntI
son-mother,srutakIrti,drOpadI,yuDizWira,kuntI
son-mother,srutakIrti,drOpadI,arjuna,kuntI
son-mother,srutakIrti,drOpadI,BIma,kuntI
son-mother,srutakIrti,drOpadI,nakula,mAdri
son-mother,srutakIrti,drOpadI,sahadeva,mAdri
son-mother,srutakIrti,drOpadI,duryoDana,gAnDAri
son-mother,srutakIrti,drOpadI,duHSAsana,gAnDAri
son-mother,srutakIrti,drOpadI,vabrUvAhana,citrAngadA
son-mother,srutakIrti,drOpadI,irAvan,ulupi
son-mother,srutakIrti,drOpadI,prativinDya,drOpadI
son-mother,srutakIrti,drOpadI,sutasoma,drOpadI
son-mother,srutakIrti,drOpadI,srutakarma,drOpadI
son-mother,srutakIrti,drOpadI,satAtika,drOpadI
son-mother,srutakIrti,drOpadI,janamejaya,IrAvati
son-mother,srutakIrti,drOpadI,aBimanyu,suBadrA
son-mother,srutakIrti,drOpadI,vidUra,SUdri
son-mother,srutakIrti,drOpadI,vyAsa,satyavati
son-mother,srutakIrti,drOpadI,DftarAzwra,ambikA
son-mother,srutakIrti,drOpadI,pARqu,ambAlikA
son-mother,srutakIrti,drOpadI,BIzma,gangA
son-mother,srutakIrti,drOpadI,rAma,kOSalyA
son-mother,srutakIrti,drOpadI,lakzmaRa,sUmitrA
son-mother,srutakIrti,drOpadI,SatruGna,sUmitrA
son-mother,srutakIrti,drOpadI,Barata,kEkeyI
son-mother,srutakIrti,drOpadI,hanumAn,anjanA
son-mother,srutakIrti,drOpadI,kripI,aSvatTAmA
son-mother,srutakIrti,drOpadI,kfzRa,devaki
son-mother,srutakIrti,drOpadI,nakuSa,malini
son-mother,aBimanyu,suBadrA,karRa,kuntI
